Position,Likelihood,grid,minwin,maxwin,model,sites,chromosome
6444520.0,2.887182,133,10000,100000,ArabisSagit,174766,chr2
6645791.5,3.022225,133,10000,100000,ArabisSagit,174766,chr2
6847063.0,5.345729,133,10000,100000,ArabisSagit,174766,chr2
7048334.5,42.923695,133,10000,100000,ArabisSagit,174766,chr2
7249606.0,10.486549,133,10000,100000,ArabisSagit,174766,chr2
7450877.5,8.943022,133,10000,100000,ArabisSagit,174766,chr2
7652149.0,7.43843,133,10000,100000,ArabisSagit,174766,chr2
7853420.5,170.564636,133,10000,100000,ArabisSagit,174766,chr2
8054692.0,7.83673,133,10000,100000,ArabisSagit,174766,chr2
8255963.5,14.082276,133,10000,100000,ArabisSagit,174766,chr2
8457235.0,4.309774,133,10000,100000,ArabisSagit,174766,chr2
8658506.0,2.868488,133,10000,100000,ArabisSagit,174766,chr2
8859777.0,3.075446,133,10000,100000,ArabisSagit,174766,chr2
9061048.0,8.17097,133,10000,100000,ArabisSagit,174766,chr2
9262319.0,5.450698,133,10000,100000,ArabisSagit,174766,chr2
9463590.0,8.214568,133,10000,100000,ArabisSagit,174766,chr2
9664861.0,18.826849,133,10000,100000,ArabisSagit,174766,chr2
9866132.0,2.682752,133,10000,100000,ArabisSagit,174766,chr2
10067403.0,8.508821,133,10000,100000,ArabisSagit,174766,chr2
10268674.0,2.09875,133,10000,100000,ArabisSagit,174766,chr2
10469945.0,1.720831,133,10000,100000,ArabisSagit,174766,chr2
10671216.0,9.683903,133,10000,100000,ArabisSagit,174766,chr2
10872487.0,3.283967,133,10000,100000,ArabisSagit,174766,chr2
11073758.0,1.922405,133,10000,100000,ArabisSagit,174766,chr2
11275029.0,0.0,133,10000,100000,ArabisSagit,174766,chr2
11476300.0,0.0,133,10000,100000,ArabisSagit,174766,chr2
11677571.0,0.0,133,10000,100000,ArabisSagit,174766,chr2
11878842.0,3.132209,133,10000,100000,ArabisSagit,174766,chr2
12080113.0,2.040019,133,10000,100000,ArabisSagit,174766,chr2
12281384.0,12.481977,133,10000,100000,ArabisSagit,174766,chr2
12482655.0,1.790483,133,10000,100000,ArabisSagit,174766,chr2
12683926.0,2.312677,133,10000,100000,ArabisSagit,174766,chr2
12885197.0,3.083676,133,10000,100000,ArabisSagit,174766,chr2
13086468.0,11.003156,133,10000,100000,ArabisSagit,174766,chr2
13287739.0,5.630352,133,10000,100000,ArabisSagit,174766,chr2
13489010.0,3.340731,133,10000,100000,ArabisSagit,174766,chr2
13690281.0,2.373879,133,10000,100000,ArabisSagit,174766,chr2
13891552.0,1.181276,133,10000,100000,ArabisSagit,174766,chr2
14092823.0,58.994644,133,10000,100000,ArabisSagit,174766,chr2
14294094.0,2.333874,133,10000,100000,ArabisSagit,174766,chr2
14495365.0,1.837468,133,10000,100000,ArabisSagit,174766,chr2
14696636.0,5.673689,133,10000,100000,ArabisSagit,174766,chr2
14897907.0,1.186394,133,10000,100000,ArabisSagit,174766,chr2
15099178.0,12.950403,133,10000,100000,ArabisSagit,174766,chr2
15300449.0,1.755709,133,10000,100000,ArabisSagit,174766,chr2
15501720.0,2.77247,133,10000,100000,ArabisSagit,174766,chr2
15702991.0,2.487849,133,10000,100000,ArabisSagit,174766,chr2
15904262.0,68.041473,133,10000,100000,ArabisSagit,174766,chr2
16105533.0,2.719557,133,10000,100000,ArabisSagit,174766,chr2
16306804.0,2.446199,133,10000,100000,ArabisSagit,174766,chr2
16508075.0,1.860058,133,10000,100000,ArabisSagit,174766,chr2
16709346.0,2.937589,133,10000,100000,ArabisSagit,174766,chr2
16910618.0,1.350904,133,10000,100000,ArabisSagit,174766,chr2
17111890.0,1.991818,133,10000,100000,ArabisSagit,174766,chr2
17313162.0,1.441524,133,10000,100000,ArabisSagit,174766,chr2
17514434.0,2.502217,133,10000,100000,ArabisSagit,174766,chr2
17715706.0,3.042311,133,10000,100000,ArabisSagit,174766,chr2
17916978.0,1.520156,133,10000,100000,ArabisSagit,174766,chr2
18118250.0,13.543084,133,10000,100000,ArabisSagit,174766,chr2
18319522.0,2.222172,133,10000,100000,ArabisSagit,174766,chr2
18520794.0,1.62781,133,10000,100000,ArabisSagit,174766,chr2
18722066.0,1.727994,133,10000,100000,ArabisSagit,174766,chr2
18923338.0,1.272778,133,10000,100000,ArabisSagit,174766,chr2
19124610.0,4.209558,133,10000,100000,ArabisSagit,174766,chr2
19325882.0,7.924125,133,10000,100000,ArabisSagit,174766,chr2
19527154.0,11.775394,133,10000,100000,ArabisSagit,174766,chr2
19728426.0,1.413822,133,10000,100000,ArabisSagit,174766,chr2
19929698.0,1.542924,133,10000,100000,ArabisSagit,174766,chr2
20130970.0,1.460983,133,10000,100000,ArabisSagit,174766,chr2
20332242.0,1.561713,133,10000,100000,ArabisSagit,174766,chr2
20533514.0,2.332283,133,10000,100000,ArabisSagit,174766,chr2
20734786.0,1.827952,133,10000,100000,ArabisSagit,174766,chr2
20936058.0,1.460862,133,10000,100000,ArabisSagit,174766,chr2
21137330.0,16.413792,133,10000,100000,ArabisSagit,174766,chr2
21338602.0,2.035455,133,10000,100000,ArabisSagit,174766,chr2
21539874.0,1.487317,133,10000,100000,ArabisSagit,174766,chr2
21741146.0,1.831927,133,10000,100000,ArabisSagit,174766,chr2
21942418.0,2.183396,133,10000,100000,ArabisSagit,174766,chr2
22143690.0,1.75999,133,10000,100000,ArabisSagit,174766,chr2
22344962.0,2.577936,133,10000,100000,ArabisSagit,174766,chr2
22546234.0,1.999898,133,10000,100000,ArabisSagit,174766,chr2
22747506.0,1.996581,133,10000,100000,ArabisSagit,174766,chr2
22948778.0,3.082424,133,10000,100000,ArabisSagit,174766,chr2
23150050.0,1.554953,133,10000,100000,ArabisSagit,174766,chr2
23351322.0,1.564861,133,10000,100000,ArabisSagit,174766,chr2
23552594.0,2.31134,133,10000,100000,ArabisSagit,174766,chr2
23753866.0,1.557315,133,10000,100000,ArabisSagit,174766,chr2
23955138.0,3.579549,133,10000,100000,ArabisSagit,174766,chr2
24156410.0,2.152629,133,10000,100000,ArabisSagit,174766,chr2
24357682.0,1.447065,133,10000,100000,ArabisSagit,174766,chr2
24558954.0,3.051214,133,10000,100000,ArabisSagit,174766,chr2
24760226.0,1.731825,133,10000,100000,ArabisSagit,174766,chr2
24961498.0,1.877087,133,10000,100000,ArabisSagit,174766,chr2
25162770.0,3.120214,133,10000,100000,ArabisSagit,174766,chr2
25364042.0,4.106745,133,10000,100000,ArabisSagit,174766,chr2
25565314.0,5.874209,133,10000,100000,ArabisSagit,174766,chr2
25766586.0,1.31243,133,10000,100000,ArabisSagit,174766,chr2
25967858.0,1.623516,133,10000,100000,ArabisSagit,174766,chr2
26169130.0,3.203338,133,10000,100000,ArabisSagit,174766,chr2
26370402.0,6.761619,133,10000,100000,ArabisSagit,174766,chr2
26571674.0,0.0,133,10000,100000,ArabisSagit,174766,chr2
7297.0,0.0,199,10000,100000,ArabisSagit,258252,chr8
208704.6719,0.0,199,10000,100000,ArabisSagit,258252,chr8
410112.3438,3.798204,199,10000,100000,ArabisSagit,258252,chr8
611520.0,2.970997,199,10000,100000,ArabisSagit,258252,chr8
812927.6875,2.068095,199,10000,100000,ArabisSagit,258252,chr8
1014335.375,1.337771,199,10000,100000,ArabisSagit,258252,chr8
1215743.0,2.894864,199,10000,100000,ArabisSagit,258252,chr8
1417150.625,7.823691,199,10000,100000,ArabisSagit,258252,chr8
1618558.25,4.480936,199,10000,100000,ArabisSagit,258252,chr8
1819965.875,2.092386,199,10000,100000,ArabisSagit,258252,chr8
2021373.5,2.012026,199,10000,100000,ArabisSagit,258252,chr8
2222781.25,1.687486,199,10000,100000,ArabisSagit,258252,chr8
2424189.0,9.508038,199,10000,100000,ArabisSagit,258252,chr8
2625596.75,1.367227,199,10000,100000,ArabisSagit,258252,chr8
2827004.5,2.462121,199,10000,100000,ArabisSagit,258252,chr8
3028412.25,7.165988,199,10000,100000,ArabisSagit,258252,chr8
3229820.0,1.881509,199,10000,100000,ArabisSagit,258252,chr8
3431227.75,2.676629,199,10000,100000,ArabisSagit,258252,chr8
3632635.5,1.535451,199,10000,100000,ArabisSagit,258252,chr8
3834043.25,5.105201,199,10000,100000,ArabisSagit,258252,chr8
4035451.0,1.629486,199,10000,100000,ArabisSagit,258252,chr8
4236858.5,10.684546,199,10000,100000,ArabisSagit,258252,chr8
4438266.0,1.286999,199,10000,100000,ArabisSagit,258252,chr8
4639673.5,20.834995,199,10000,100000,ArabisSagit,258252,chr8
4841081.0,1.320079,199,10000,100000,ArabisSagit,258252,chr8
5042488.5,1.837596,199,10000,100000,ArabisSagit,258252,chr8
5243896.0,5.244256,199,10000,100000,ArabisSagit,258252,chr8
5445303.5,6.2432,199,10000,100000,ArabisSagit,258252,chr8
5646711.0,1.773978,199,10000,100000,ArabisSagit,258252,chr8
5848118.5,1.786907,199,10000,100000,ArabisSagit,258252,chr8
6049526.0,1.901494,199,10000,100000,ArabisSagit,258252,chr8
6250933.5,3.521347,199,10000,100000,ArabisSagit,258252,chr8
6452341.0,1.393523,199,10000,100000,ArabisSagit,258252,chr8
6653748.5,2.0005,199,10000,100000,ArabisSagit,258252,chr8
6855156.0,3.56211,199,10000,100000,ArabisSagit,258252,chr8
7056563.5,8.419823,199,10000,100000,ArabisSagit,258252,chr8
7257971.0,202.832214,199,10000,100000,ArabisSagit,258252,chr8
7459378.5,5.396191,199,10000,100000,ArabisSagit,258252,chr8
7660786.0,3.166835,199,10000,100000,ArabisSagit,258252,chr8
7862193.5,2.232228,199,10000,100000,ArabisSagit,258252,chr8
8063601.0,1.654453,199,10000,100000,ArabisSagit,258252,chr8
8265008.5,3.080016,199,10000,100000,ArabisSagit,258252,chr8
8466416.0,5.631645,199,10000,100000,ArabisSagit,258252,chr8
8667824.0,3.992339,199,10000,100000,ArabisSagit,258252,chr8
8869232.0,1.409381,199,10000,100000,ArabisSagit,258252,chr8
9070640.0,1.2962,199,10000,100000,ArabisSagit,258252,chr8
9272048.0,2.128412,199,10000,100000,ArabisSagit,258252,chr8
9473456.0,1.655264,199,10000,100000,ArabisSagit,258252,chr8
9674864.0,1.936733,199,10000,100000,ArabisSagit,258252,chr8
9876272.0,2.418666,199,10000,100000,ArabisSagit,258252,chr8
10077680.0,12.641919,199,10000,100000,ArabisSagit,258252,chr8
10279088.0,2.060951,199,10000,100000,ArabisSagit,258252,chr8
10480496.0,3.054159,199,10000,100000,ArabisSagit,258252,chr8
10681904.0,3.572507,199,10000,100000,ArabisSagit,258252,chr8
10883312.0,1.887821,199,10000,100000,ArabisSagit,258252,chr8
11084720.0,2.488895,199,10000,100000,ArabisSagit,258252,chr8
11286128.0,8.863954,199,10000,100000,ArabisSagit,258252,chr8
11487536.0,3.18643,199,10000,100000,ArabisSagit,258252,chr8
11688944.0,2.090386,199,10000,100000,ArabisSagit,258252,chr8
11890352.0,2.311112,199,10000,100000,ArabisSagit,258252,chr8
12091760.0,2.279071,199,10000,100000,ArabisSagit,258252,chr8
12293168.0,1.979189,199,10000,100000,ArabisSagit,258252,chr8
12494576.0,2.085488,199,10000,100000,ArabisSagit,258252,chr8
12695984.0,1.726248,199,10000,100000,ArabisSagit,258252,chr8
12897392.0,3.901948,199,10000,100000,ArabisSagit,258252,chr8
13098800.0,1.11087,199,10000,100000,ArabisSagit,258252,chr8
13300208.0,2.298192,199,10000,100000,ArabisSagit,258252,chr8
13501616.0,1.829615,199,10000,100000,ArabisSagit,258252,chr8
13703024.0,9.549489,199,10000,100000,ArabisSagit,258252,chr8
13904432.0,2.097467,199,10000,100000,ArabisSagit,258252,chr8
14105840.0,4.476077,199,10000,100000,ArabisSagit,258252,chr8
14307248.0,1.460071,199,10000,100000,ArabisSagit,258252,chr8
14508656.0,5.291296,199,10000,100000,ArabisSagit,258252,chr8
14710064.0,2.797051,199,10000,100000,ArabisSagit,258252,chr8
14911472.0,13.058798,199,10000,100000,ArabisSagit,258252,chr8
15112880.0,6.526279,199,10000,100000,ArabisSagit,258252,chr8
15314288.0,5.148934,199,10000,100000,ArabisSagit,258252,chr8
15515696.0,2.437502,199,10000,100000,ArabisSagit,258252,chr8
15717104.0,2.221635,199,10000,100000,ArabisSagit,258252,chr8
15918512.0,8.537763,199,10000,100000,ArabisSagit,258252,chr8
16119920.0,6.886073,199,10000,100000,ArabisSagit,258252,chr8
16321328.0,2.174313,199,10000,100000,ArabisSagit,258252,chr8
16522736.0,1.651,199,10000,100000,ArabisSagit,258252,chr8
16724144.0,1.403554,199,10000,100000,ArabisSagit,258252,chr8
16925552.0,1.718035,199,10000,100000,ArabisSagit,258252,chr8
17126960.0,1.615726,199,10000,100000,ArabisSagit,258252,chr8
17328368.0,2.956843,199,10000,100000,ArabisSagit,258252,chr8
17529776.0,1.878639,199,10000,100000,ArabisSagit,258252,chr8
17731184.0,2.294327,199,10000,100000,ArabisSagit,258252,chr8
17932592.0,1.778957,199,10000,100000,ArabisSagit,258252,chr8
18134000.0,10.851503,199,10000,100000,ArabisSagit,258252,chr8
18335408.0,2.991411,199,10000,100000,ArabisSagit,258252,chr8
18536816.0,0.0,199,10000,100000,ArabisSagit,258252,chr8
18738224.0,0.0,199,10000,100000,ArabisSagit,258252,chr8
18939632.0,12.094224,199,10000,100000,ArabisSagit,258252,chr8
19141040.0,3.215089,199,10000,100000,ArabisSagit,258252,chr8
19342448.0,6.268048,199,10000,100000,ArabisSagit,258252,chr8
19543856.0,1.908869,199,10000,100000,ArabisSagit,258252,chr8
19745264.0,2.66254,199,10000,100000,ArabisSagit,258252,chr8
19946672.0,1.813361,199,10000,100000,ArabisSagit,258252,chr8
20148080.0,2.638988,199,10000,100000,ArabisSagit,258252,chr8
20349488.0,2.777868,199,10000,100000,ArabisSagit,258252,chr8
20550896.0,5.341746,199,10000,100000,ArabisSagit,258252,chr8
20752304.0,39.810272,199,10000,100000,ArabisSagit,258252,chr8
20953712.0,22.20159,199,10000,100000,ArabisSagit,258252,chr8
21155120.0,6.046649,199,10000,100000,ArabisSagit,258252,chr8
21356528.0,4.851148,199,10000,100000,ArabisSagit,258252,chr8
21557936.0,2.736074,199,10000,100000,ArabisSagit,258252,chr8
21759344.0,2.458668,199,10000,100000,ArabisSagit,258252,chr8
21960752.0,9.307287,199,10000,100000,ArabisSagit,258252,chr8
22162160.0,3.628674,199,10000,100000,ArabisSagit,258252,chr8
22363568.0,7.56708,199,10000,100000,ArabisSagit,258252,chr8
22564976.0,2.371077,199,10000,100000,ArabisSagit,258252,chr8
22766384.0,5.269521,199,10000,100000,ArabisSagit,258252,chr8
22967792.0,2.358103,199,10000,100000,ArabisSagit,258252,chr8
23169200.0,46.439358,199,10000,100000,ArabisSagit,258252,chr8
23370608.0,25.522951,199,10000,100000,ArabisSagit,258252,chr8
23572016.0,4.625352,199,10000,100000,ArabisSagit,258252,chr8
23773424.0,2.830908,199,10000,100000,ArabisSagit,258252,chr8
23974832.0,1.910918,199,10000,100000,ArabisSagit,258252,chr8
24176240.0,8.131337,199,10000,100000,ArabisSagit,258252,chr8
24377648.0,1.436021,199,10000,100000,ArabisSagit,258252,chr8
24579056.0,6.270401,199,10000,100000,ArabisSagit,258252,chr8
24780464.0,1.208636,199,10000,100000,ArabisSagit,258252,chr8
24981872.0,3.130582,199,10000,100000,ArabisSagit,258252,chr8
25183280.0,44.349525,199,10000,100000,ArabisSagit,258252,chr8
25384688.0,2.609567,199,10000,100000,ArabisSagit,258252,chr8
25586096.0,1.77197,199,10000,100000,ArabisSagit,258252,chr8
25787504.0,2.475923,199,10000,100000,ArabisSagit,258252,chr8
25988912.0,11.997918,199,10000,100000,ArabisSagit,258252,chr8
26190320.0,6.785578,199,10000,100000,ArabisSagit,258252,chr8
26391728.0,2.22669,199,10000,100000,ArabisSagit,258252,chr8
26593136.0,2.545051,199,10000,100000,ArabisSagit,258252,chr8
26794544.0,2.280332,199,10000,100000,ArabisSagit,258252,chr8
26995952.0,2.15628,199,10000,100000,ArabisSagit,258252,chr8
27197360.0,8.787267,199,10000,100000,ArabisSagit,258252,chr8
27398768.0,3.606542,199,10000,100000,ArabisSagit,258252,chr8
27600176.0,5.672112,199,10000,100000,ArabisSagit,258252,chr8
27801584.0,141.789703,199,10000,100000,ArabisSagit,258252,chr8
28002992.0,16.189419,199,10000,100000,ArabisSagit,258252,chr8
28204400.0,41.208809,199,10000,100000,ArabisSagit,258252,chr8
28405808.0,2.586068,199,10000,100000,ArabisSagit,258252,chr8
28607216.0,6.075647,199,10000,100000,ArabisSagit,258252,chr8
28808624.0,0.0,199,10000,100000,ArabisSagit,258252,chr8
29010032.0,1.545782,199,10000,100000,ArabisSagit,258252,chr8
29211440.0,3.049148,199,10000,100000,ArabisSagit,258252,chr8
29412848.0,4.624979,199,10000,100000,ArabisSagit,258252,chr8
29614256.0,1.341997,199,10000,100000,ArabisSagit,258252,chr8
29815664.0,4.559122,199,10000,100000,ArabisSagit,258252,chr8
30017072.0,3.575867,199,10000,100000,ArabisSagit,258252,chr8
30218480.0,1.804844,199,10000,100000,ArabisSagit,258252,chr8
30419888.0,2.499971,199,10000,100000,ArabisSagit,258252,chr8
30621296.0,23.410786,199,10000,100000,ArabisSagit,258252,chr8
30822704.0,1.331403,199,10000,100000,ArabisSagit,258252,chr8
31024112.0,4.574047,199,10000,100000,ArabisSagit,258252,chr8
31225520.0,2.310413,199,10000,100000,ArabisSagit,258252,chr8
31426928.0,4.22929,199,10000,100000,ArabisSagit,258252,chr8
31628336.0,3.890343,199,10000,100000,ArabisSagit,258252,chr8
31829744.0,2.155931,199,10000,100000,ArabisSagit,258252,chr8
32031152.0,2.580353,199,10000,100000,ArabisSagit,258252,chr8
32232560.0,3.541183,199,10000,100000,ArabisSagit,258252,chr8
32433968.0,2.556891,199,10000,100000,ArabisSagit,258252,chr8
32635376.0,23.39505,199,10000,100000,ArabisSagit,258252,chr8
32836784.0,7.213177,199,10000,100000,ArabisSagit,258252,chr8
33038192.0,2.388087,199,10000,100000,ArabisSagit,258252,chr8
33239600.0,2.160788,199,10000,100000,ArabisSagit,258252,chr8
33441008.0,4.764493,199,10000,100000,ArabisSagit,258252,chr8
33642416.0,8.042311,199,10000,100000,ArabisSagit,258252,chr8
33843824.0,16.683414,199,10000,100000,ArabisSagit,258252,chr8
34045232.0,1.129416,199,10000,100000,ArabisSagit,258252,chr8
34246640.0,1.40827,199,10000,100000,ArabisSagit,258252,chr8
34448048.0,1.816871,199,10000,100000,ArabisSagit,258252,chr8
34649456.0,9.337902,199,10000,100000,ArabisSagit,258252,chr8
34850864.0,1.323219,199,10000,100000,ArabisSagit,258252,chr8
35052272.0,3.153879,199,10000,100000,ArabisSagit,258252,chr8
35253680.0,1.932933,199,10000,100000,ArabisSagit,258252,chr8
35455088.0,4.295906,199,10000,100000,ArabisSagit,258252,chr8
35656496.0,4.379973,199,10000,100000,ArabisSagit,258252,chr8
35857904.0,1.655474,199,10000,100000,ArabisSagit,258252,chr8
36059312.0,1.291168,199,10000,100000,ArabisSagit,258252,chr8
36260720.0,1.258596,199,10000,100000,ArabisSagit,258252,chr8
36462128.0,0.0,199,10000,100000,ArabisSagit,258252,chr8
36663536.0,0.0,199,10000,100000,ArabisSagit,258252,chr8
36864944.0,1.304111,199,10000,100000,ArabisSagit,258252,chr8
37066352.0,6.280847,199,10000,100000,ArabisSagit,258252,chr8
37267760.0,8.300058,199,10000,100000,ArabisSagit,258252,chr8
37469168.0,1.08704,199,10000,100000,ArabisSagit,258252,chr8
37670576.0,3.889952,199,10000,100000,ArabisSagit,258252,chr8
37871984.0,20.197065,199,10000,100000,ArabisSagit,258252,chr8
38073392.0,2.961378,199,10000,100000,ArabisSagit,258252,chr8
38274800.0,3.271722,199,10000,100000,ArabisSagit,258252,chr8
38476208.0,1.208402,199,10000,100000,ArabisSagit,258252,chr8
38677616.0,4.941326,199,10000,100000,ArabisSagit,258252,chr8
38879024.0,3.437031,199,10000,100000,ArabisSagit,258252,chr8
39080432.0,1.690524,199,10000,100000,ArabisSagit,258252,chr8
39281840.0,3.014427,199,10000,100000,ArabisSagit,258252,chr8
39483248.0,1.387146,199,10000,100000,ArabisSagit,258252,chr8
39684656.0,5.492923,199,10000,100000,ArabisSagit,258252,chr8
39886064.0,0.0,199,10000,100000,ArabisSagit,258252,chr8
4108.0,0.0,151,10000,100000,ArabisSagit,199824,chr3
204862.7188,4.387124,151,10000,100000,ArabisSagit,199824,chr3
405617.4375,1.615584,151,10000,100000,ArabisSagit,199824,chr3
606372.125,4.680486,151,10000,100000,ArabisSagit,199824,chr3
807126.875,16.311466,151,10000,100000,ArabisSagit,199824,chr3
1007881.625,2.397294,151,10000,100000,ArabisSagit,199824,chr3
1208636.375,6.476532,151,10000,100000,ArabisSagit,199824,chr3
1409391.125,1.804734,151,10000,100000,ArabisSagit,199824,chr3
1610145.875,1.261566,151,10000,100000,ArabisSagit,199824,chr3
1810900.625,3.819036,151,10000,100000,ArabisSagit,199824,chr3
2011655.375,3.81715,151,10000,100000,ArabisSagit,199824,chr3
2212410.0,1.693837,151,10000,100000,ArabisSagit,199824,chr3
2413164.75,2.336315,151,10000,100000,ArabisSagit,199824,chr3
2613919.5,1.909922,151,10000,100000,ArabisSagit,199824,chr3
2814674.25,1.728491,151,10000,100000,ArabisSagit,199824,chr3
3015429.0,16.27507,151,10000,100000,ArabisSagit,199824,chr3
3216183.75,5.556314,151,10000,100000,ArabisSagit,199824,chr3
3416938.5,1.952381,151,10000,100000,ArabisSagit,199824,chr3
3617693.25,2.789352,151,10000,100000,ArabisSagit,199824,chr3
3818448.0,2.158304,151,10000,100000,ArabisSagit,199824,chr3
4019202.75,1.709543,151,10000,100000,ArabisSagit,199824,chr3
4219957.5,8.506962,151,10000,100000,ArabisSagit,199824,chr3
4420712.0,1.717574,151,10000,100000,ArabisSagit,199824,chr3
4621466.5,3.674716,151,10000,100000,ArabisSagit,199824,chr3
4822221.0,2.106187,151,10000,100000,ArabisSagit,199824,chr3
5022975.5,4.057244,151,10000,100000,ArabisSagit,199824,chr3
5223730.0,5.07497,151,10000,100000,ArabisSagit,199824,chr3
5424484.5,5.292247,151,10000,100000,ArabisSagit,199824,chr3
5625239.0,1.718679,151,10000,100000,ArabisSagit,199824,chr3
5825993.5,3.145451,151,10000,100000,ArabisSagit,199824,chr3
6026748.0,2.359667,151,10000,100000,ArabisSagit,199824,chr3
6227502.5,1.956745,151,10000,100000,ArabisSagit,199824,chr3
6428257.0,4.371545,151,10000,100000,ArabisSagit,199824,chr3
6629011.5,3.222296,151,10000,100000,ArabisSagit,199824,chr3
6829766.0,2.149238,151,10000,100000,ArabisSagit,199824,chr3
7030520.5,3.70007,151,10000,100000,ArabisSagit,199824,chr3
7231275.0,5.616107,151,10000,100000,ArabisSagit,199824,chr3
7432029.5,2.719236,151,10000,100000,ArabisSagit,199824,chr3
7632784.0,1.355806,151,10000,100000,ArabisSagit,199824,chr3
7833538.5,1.97659,151,10000,100000,ArabisSagit,199824,chr3
8034293.0,2.664254,151,10000,100000,ArabisSagit,199824,chr3
8235047.5,3.971967,151,10000,100000,ArabisSagit,199824,chr3
8435802.0,1.295068,151,10000,100000,ArabisSagit,199824,chr3
8636557.0,5.777993,151,10000,100000,ArabisSagit,199824,chr3
8837312.0,2.730038,151,10000,100000,ArabisSagit,199824,chr3
9038067.0,1.950788,151,10000,100000,ArabisSagit,199824,chr3
9238822.0,4.453543,151,10000,100000,ArabisSagit,199824,chr3
9439577.0,1.876011,151,10000,100000,ArabisSagit,199824,chr3
9640332.0,2.039073,151,10000,100000,ArabisSagit,199824,chr3
9841087.0,4.220117,151,10000,100000,ArabisSagit,199824,chr3
10041842.0,1.610649,151,10000,100000,ArabisSagit,199824,chr3
10242597.0,10.684618,151,10000,100000,ArabisSagit,199824,chr3
10443352.0,11.372665,151,10000,100000,ArabisSagit,199824,chr3
10644107.0,4.18994,151,10000,100000,ArabisSagit,199824,chr3
10844862.0,2.086219,151,10000,100000,ArabisSagit,199824,chr3
11045617.0,1.236152,151,10000,100000,ArabisSagit,199824,chr3
11246372.0,1.796563,151,10000,100000,ArabisSagit,199824,chr3
11447127.0,1.74285,151,10000,100000,ArabisSagit,199824,chr3
11647882.0,7.518257,151,10000,100000,ArabisSagit,199824,chr3
11848637.0,3.63513,151,10000,100000,ArabisSagit,199824,chr3
12049392.0,4.646577,151,10000,100000,ArabisSagit,199824,chr3
12250147.0,23.471561,151,10000,100000,ArabisSagit,199824,chr3
12450902.0,5.161602,151,10000,100000,ArabisSagit,199824,chr3
12651657.0,1.141929,151,10000,100000,ArabisSagit,199824,chr3
12852412.0,1.714509,151,10000,100000,ArabisSagit,199824,chr3
13053167.0,2.521382,151,10000,100000,ArabisSagit,199824,chr3
13253922.0,2.219495,151,10000,100000,ArabisSagit,199824,chr3
13454677.0,3.290205,151,10000,100000,ArabisSagit,199824,chr3
13655432.0,1.987178,151,10000,100000,ArabisSagit,199824,chr3
13856187.0,1.771661,151,10000,100000,ArabisSagit,199824,chr3
14056942.0,1.832733,151,10000,100000,ArabisSagit,199824,chr3
14257697.0,4.839182,151,10000,100000,ArabisSagit,199824,chr3
14458452.0,3.100265,151,10000,100000,ArabisSagit,199824,chr3
14659207.0,3.894139,151,10000,100000,ArabisSagit,199824,chr3
14859962.0,5.084118,151,10000,100000,ArabisSagit,199824,chr3
15060717.0,2.535329,151,10000,100000,ArabisSagit,199824,chr3
15261472.0,15.715156,151,10000,100000,ArabisSagit,199824,chr3
15462227.0,2.287691,151,10000,100000,ArabisSagit,199824,chr3
15662982.0,2.260857,151,10000,100000,ArabisSagit,199824,chr3
15863737.0,11.677449,151,10000,100000,ArabisSagit,199824,chr3
16064492.0,3.184795,151,10000,100000,ArabisSagit,199824,chr3
16265247.0,4.044619,151,10000,100000,ArabisSagit,199824,chr3
16466002.0,2.200573,151,10000,100000,ArabisSagit,199824,chr3
16666757.0,1.554382,151,10000,100000,ArabisSagit,199824,chr3
16867512.0,1.345237,151,10000,100000,ArabisSagit,199824,chr3
17068266.0,2.153905,151,10000,100000,ArabisSagit,199824,chr3
17269020.0,1.547297,151,10000,100000,ArabisSagit,199824,chr3
17469774.0,1.478289,151,10000,100000,ArabisSagit,199824,chr3
17670528.0,2.04506,151,10000,100000,ArabisSagit,199824,chr3
17871282.0,2.358637,151,10000,100000,ArabisSagit,199824,chr3
18072036.0,2.463372,151,10000,100000,ArabisSagit,199824,chr3
18272790.0,1.810314,151,10000,100000,ArabisSagit,199824,chr3
18473544.0,1.79191,151,10000,100000,ArabisSagit,199824,chr3
18674298.0,18.615669,151,10000,100000,ArabisSagit,199824,chr3
18875052.0,1.363517,151,10000,100000,ArabisSagit,199824,chr3
19075806.0,7.139015,151,10000,100000,ArabisSagit,199824,chr3
19276560.0,1.886318,151,10000,100000,ArabisSagit,199824,chr3
19477314.0,6.966832,151,10000,100000,ArabisSagit,199824,chr3
19678068.0,10.222352,151,10000,100000,ArabisSagit,199824,chr3
19878822.0,1.989242,151,10000,100000,ArabisSagit,199824,chr3
20079576.0,1.670094,151,10000,100000,ArabisSagit,199824,chr3
20280330.0,1.417074,151,10000,100000,ArabisSagit,199824,chr3
20481084.0,1.43265,151,10000,100000,ArabisSagit,199824,chr3
20681838.0,1.39626,151,10000,100000,ArabisSagit,199824,chr3
20882592.0,6.236269,151,10000,100000,ArabisSagit,199824,chr3
21083346.0,1.290936,151,10000,100000,ArabisSagit,199824,chr3
21284100.0,5.558458,151,10000,100000,ArabisSagit,199824,chr3
21484854.0,0.0,151,10000,100000,ArabisSagit,199824,chr3
21685608.0,3.386609,151,10000,100000,ArabisSagit,199824,chr3
21886362.0,1.7011,151,10000,100000,ArabisSagit,199824,chr3
22087116.0,1.439156,151,10000,100000,ArabisSagit,199824,chr3
