Position,Likelihood,grid,minwin,maxwin,model,sites,chromosome
1810791.375,1.947114,151,10000,100000,ArabisNemo,199824,chr3
2011493.75,1.594537,151,10000,100000,ArabisNemo,199824,chr3
2212196.0,2.975616,151,10000,100000,ArabisNemo,199824,chr3
2412898.5,1.608699,151,10000,100000,ArabisNemo,199824,chr3
2613601.0,2.271629,151,10000,100000,ArabisNemo,199824,chr3
2814303.5,2.367108,151,10000,100000,ArabisNemo,199824,chr3
3015006.0,1.491643,151,10000,100000,ArabisNemo,199824,chr3
3215708.5,2.172181,151,10000,100000,ArabisNemo,199824,chr3
3416411.0,1.463877,151,10000,100000,ArabisNemo,199824,chr3
3617113.5,1.522225,151,10000,100000,ArabisNemo,199824,chr3
3817816.0,1.245444,151,10000,100000,ArabisNemo,199824,chr3
4018518.5,1.62357,151,10000,100000,ArabisNemo,199824,chr3
4219221.0,3.591547,151,10000,100000,ArabisNemo,199824,chr3
4419923.5,1.916989,151,10000,100000,ArabisNemo,199824,chr3
4620626.0,11.853285,151,10000,100000,ArabisNemo,199824,chr3
4821328.5,1.504477,151,10000,100000,ArabisNemo,199824,chr3
5022031.0,3.772645,151,10000,100000,ArabisNemo,199824,chr3
5222733.5,2.375018,151,10000,100000,ArabisNemo,199824,chr3
5423436.0,2.713534,151,10000,100000,ArabisNemo,199824,chr3
5624138.5,6.182216,151,10000,100000,ArabisNemo,199824,chr3
5824841.0,1.990631,151,10000,100000,ArabisNemo,199824,chr3
6025543.5,1.255696,151,10000,100000,ArabisNemo,199824,chr3
6226246.0,1.148778,151,10000,100000,ArabisNemo,199824,chr3
6426948.5,1.500886,151,10000,100000,ArabisNemo,199824,chr3
6627651.0,1.986004,151,10000,100000,ArabisNemo,199824,chr3
6828353.5,1.86267,151,10000,100000,ArabisNemo,199824,chr3
7029056.0,1.663467,151,10000,100000,ArabisNemo,199824,chr3
7229758.5,1.921192,151,10000,100000,ArabisNemo,199824,chr3
7430461.0,1.961504,151,10000,100000,ArabisNemo,199824,chr3
7631163.5,1.690433,151,10000,100000,ArabisNemo,199824,chr3
7831866.0,2.051755,151,10000,100000,ArabisNemo,199824,chr3
8032568.5,1.349122,151,10000,100000,ArabisNemo,199824,chr3
8233271.0,6.902518,151,10000,100000,ArabisNemo,199824,chr3
8433973.0,2.32641,151,10000,100000,ArabisNemo,199824,chr3
8634675.0,6.366927,151,10000,100000,ArabisNemo,199824,chr3
8835377.0,1.123544,151,10000,100000,ArabisNemo,199824,chr3
9036079.0,2.523166,151,10000,100000,ArabisNemo,199824,chr3
9236781.0,2.537123,151,10000,100000,ArabisNemo,199824,chr3
9437483.0,1.51635,151,10000,100000,ArabisNemo,199824,chr3
9638185.0,1.082694,151,10000,100000,ArabisNemo,199824,chr3
9838887.0,2.237665,151,10000,100000,ArabisNemo,199824,chr3
10039589.0,1.680613,151,10000,100000,ArabisNemo,199824,chr3
10240291.0,2.405152,151,10000,100000,ArabisNemo,199824,chr3
10440993.0,1.490268,151,10000,100000,ArabisNemo,199824,chr3
10641695.0,1.306816,151,10000,100000,ArabisNemo,199824,chr3
10842397.0,2.330493,151,10000,100000,ArabisNemo,199824,chr3
11043099.0,3.89781,151,10000,100000,ArabisNemo,199824,chr3
11243801.0,2.407082,151,10000,100000,ArabisNemo,199824,chr3
11444503.0,1.708012,151,10000,100000,ArabisNemo,199824,chr3
11645205.0,3.907864,151,10000,100000,ArabisNemo,199824,chr3
11845907.0,1.738538,151,10000,100000,ArabisNemo,199824,chr3
12046609.0,1.800651,151,10000,100000,ArabisNemo,199824,chr3
12247311.0,1.842763,151,10000,100000,ArabisNemo,199824,chr3
12448013.0,1.817417,151,10000,100000,ArabisNemo,199824,chr3
12648715.0,3.781946,151,10000,100000,ArabisNemo,199824,chr3
12849417.0,1.151183,151,10000,100000,ArabisNemo,199824,chr3
13050119.0,1.730484,151,10000,100000,ArabisNemo,199824,chr3
13250821.0,11.284692,151,10000,100000,ArabisNemo,199824,chr3
13451523.0,1.939741,151,10000,100000,ArabisNemo,199824,chr3
13652225.0,4.092609,151,10000,100000,ArabisNemo,199824,chr3
13852927.0,1.263103,151,10000,100000,ArabisNemo,199824,chr3
14053629.0,1.380949,151,10000,100000,ArabisNemo,199824,chr3
14254331.0,3.821869,151,10000,100000,ArabisNemo,199824,chr3
14455033.0,1.12308,151,10000,100000,ArabisNemo,199824,chr3
14655735.0,3.579182,151,10000,100000,ArabisNemo,199824,chr3
14856437.0,2.606595,151,10000,100000,ArabisNemo,199824,chr3
15057139.0,2.246671,151,10000,100000,ArabisNemo,199824,chr3
15257841.0,9.778191,151,10000,100000,ArabisNemo,199824,chr3
15458543.0,1.417758,151,10000,100000,ArabisNemo,199824,chr3
15659245.0,2.454593,151,10000,100000,ArabisNemo,199824,chr3
15859947.0,7.184372,151,10000,100000,ArabisNemo,199824,chr3
16060649.0,7.421119,151,10000,100000,ArabisNemo,199824,chr3
16261351.0,1.129551,151,10000,100000,ArabisNemo,199824,chr3
16462053.0,1.543289,151,10000,100000,ArabisNemo,199824,chr3
16662755.0,1.888108,151,10000,100000,ArabisNemo,199824,chr3
16863458.0,2.393423,151,10000,100000,ArabisNemo,199824,chr3
17064160.0,1.06416,151,10000,100000,ArabisNemo,199824,chr3
17264862.0,2.372742,151,10000,100000,ArabisNemo,199824,chr3
17465564.0,1.172892,151,10000,100000,ArabisNemo,199824,chr3
17666266.0,1.246431,151,10000,100000,ArabisNemo,199824,chr3
17866968.0,1.394061,151,10000,100000,ArabisNemo,199824,chr3
18067670.0,2.240386,151,10000,100000,ArabisNemo,199824,chr3
18268372.0,9.928586,151,10000,100000,ArabisNemo,199824,chr3
18469074.0,1.591634,151,10000,100000,ArabisNemo,199824,chr3
18669776.0,1.068355,151,10000,100000,ArabisNemo,199824,chr3
18870478.0,1.555127,151,10000,100000,ArabisNemo,199824,chr3
19071180.0,2.442998,151,10000,100000,ArabisNemo,199824,chr3
19271882.0,1.405447,151,10000,100000,ArabisNemo,199824,chr3
19472584.0,1.720827,151,10000,100000,ArabisNemo,199824,chr3
19673286.0,2.767931,151,10000,100000,ArabisNemo,199824,chr3
19873988.0,1.589223,151,10000,100000,ArabisNemo,199824,chr3
20074690.0,1.314856,151,10000,100000,ArabisNemo,199824,chr3
20275392.0,1.369232,151,10000,100000,ArabisNemo,199824,chr3
20476094.0,1.289345,151,10000,100000,ArabisNemo,199824,chr3
20676796.0,1.637452,151,10000,100000,ArabisNemo,199824,chr3
20877498.0,1.07633,151,10000,100000,ArabisNemo,199824,chr3
21078200.0,62.171329,151,10000,100000,ArabisNemo,199824,chr3
21278902.0,0.0,151,10000,100000,ArabisNemo,199824,chr3
21479604.0,0.0,151,10000,100000,ArabisNemo,199824,chr3
21680306.0,2.032826,151,10000,100000,ArabisNemo,199824,chr3
21881008.0,1.588328,151,10000,100000,ArabisNemo,199824,chr3
22081710.0,1.767454,151,10000,100000,ArabisNemo,199824,chr3
22282412.0,3.21189,151,10000,100000,ArabisNemo,199824,chr3
22483114.0,2.103672,151,10000,100000,ArabisNemo,199824,chr3
22683816.0,3.543719,151,10000,100000,ArabisNemo,199824,chr3
22884518.0,4.573038,151,10000,100000,ArabisNemo,199824,chr3
23085220.0,2.505594,151,10000,100000,ArabisNemo,199824,chr3
23285922.0,1.328116,151,10000,100000,ArabisNemo,199824,chr3
23486624.0,5.565098,151,10000,100000,ArabisNemo,199824,chr3
23687326.0,3.764959,151,10000,100000,ArabisNemo,199824,chr3
23888028.0,4.558881,151,10000,100000,ArabisNemo,199824,chr3
24088730.0,2.321282,151,10000,100000,ArabisNemo,199824,chr3
24289432.0,1.581933,151,10000,100000,ArabisNemo,199824,chr3
24490134.0,1.363831,151,10000,100000,ArabisNemo,199824,chr3
24690836.0,1.266608,151,10000,100000,ArabisNemo,199824,chr3
24891538.0,2.611645,151,10000,100000,ArabisNemo,199824,chr3
25092240.0,1.765783,151,10000,100000,ArabisNemo,199824,chr3
25292942.0,3.899112,151,10000,100000,ArabisNemo,199824,chr3
25493644.0,3.59986,151,10000,100000,ArabisNemo,199824,chr3
25694346.0,2.635522,151,10000,100000,ArabisNemo,199824,chr3
25895048.0,4.313233,151,10000,100000,ArabisNemo,199824,chr3
26095750.0,1.280614,151,10000,100000,ArabisNemo,199824,chr3
26296452.0,1.62566,151,10000,100000,ArabisNemo,199824,chr3
26497154.0,0.0,151,10000,100000,ArabisNemo,199824,chr3
26697856.0,0.0,151,10000,100000,ArabisNemo,199824,chr3
26898558.0,9.68166,151,10000,100000,ArabisNemo,199824,chr3
27099260.0,1.978647,151,10000,100000,ArabisNemo,199824,chr3
27299962.0,3.977174,151,10000,100000,ArabisNemo,199824,chr3
27500664.0,1.621014,151,10000,100000,ArabisNemo,199824,chr3
27701366.0,2.198201,151,10000,100000,ArabisNemo,199824,chr3
27902068.0,1.219674,151,10000,100000,ArabisNemo,199824,chr3
28102770.0,1.354863,151,10000,100000,ArabisNemo,199824,chr3
28303472.0,4.068464,151,10000,100000,ArabisNemo,199824,chr3
28504174.0,1.687787,151,10000,100000,ArabisNemo,199824,chr3
28704876.0,4.428849,151,10000,100000,ArabisNemo,199824,chr3
28905578.0,4.604937,151,10000,100000,ArabisNemo,199824,chr3
29106280.0,9.421607,151,10000,100000,ArabisNemo,199824,chr3
29306982.0,2.090565,151,10000,100000,ArabisNemo,199824,chr3
29507684.0,1.832999,151,10000,100000,ArabisNemo,199824,chr3
29708386.0,2.18095,151,10000,100000,ArabisNemo,199824,chr3
29909088.0,1.812878,151,10000,100000,ArabisNemo,199824,chr3
30109790.0,0.0,151,10000,100000,ArabisNemo,199824,chr3
19943.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
221116.0312,3.255714,208,10000,100000,ArabisNemo,245118,chr4
422289.0625,1.849331,208,10000,100000,ArabisNemo,245118,chr4
623462.125,5.203987,208,10000,100000,ArabisNemo,245118,chr4
824635.125,1.578799,208,10000,100000,ArabisNemo,245118,chr4
1025808.125,1.607753,208,10000,100000,ArabisNemo,245118,chr4
1226981.125,2.678727,208,10000,100000,ArabisNemo,245118,chr4
1428154.125,2.21164,208,10000,100000,ArabisNemo,245118,chr4
1629327.125,2.854288,208,10000,100000,ArabisNemo,245118,chr4
1830500.125,1.32157,208,10000,100000,ArabisNemo,245118,chr4
2031673.125,1.80128,208,10000,100000,ArabisNemo,245118,chr4
2232846.25,1.194984,208,10000,100000,ArabisNemo,245118,chr4
2434019.25,1.687517,208,10000,100000,ArabisNemo,245118,chr4
2635192.25,3.154556,208,10000,100000,ArabisNemo,245118,chr4
2836365.25,5.867164,208,10000,100000,ArabisNemo,245118,chr4
3037538.25,2.721038,208,10000,100000,ArabisNemo,245118,chr4
3238711.25,1.51491,208,10000,100000,ArabisNemo,245118,chr4
3439884.25,6.062638,208,10000,100000,ArabisNemo,245118,chr4
3641057.25,2.554668,208,10000,100000,ArabisNemo,245118,chr4
3842230.25,3.346358,208,10000,100000,ArabisNemo,245118,chr4
4043403.25,5.900578,208,10000,100000,ArabisNemo,245118,chr4
4244576.5,1.721493,208,10000,100000,ArabisNemo,245118,chr4
4445749.5,1.032113,208,10000,100000,ArabisNemo,245118,chr4
4646922.5,1.396321,208,10000,100000,ArabisNemo,245118,chr4
4848095.5,3.305188,208,10000,100000,ArabisNemo,245118,chr4
5049268.5,2.476001,208,10000,100000,ArabisNemo,245118,chr4
5250441.5,1.698176,208,10000,100000,ArabisNemo,245118,chr4
5451614.5,1.032416,208,10000,100000,ArabisNemo,245118,chr4
5652787.5,25.832413,208,10000,100000,ArabisNemo,245118,chr4
5853960.5,2.718066,208,10000,100000,ArabisNemo,245118,chr4
6055133.5,4.308567,208,10000,100000,ArabisNemo,245118,chr4
6256306.5,4.119195,208,10000,100000,ArabisNemo,245118,chr4
6457479.5,2.326744,208,10000,100000,ArabisNemo,245118,chr4
6658652.5,12.279947,208,10000,100000,ArabisNemo,245118,chr4
6859825.5,2.742605,208,10000,100000,ArabisNemo,245118,chr4
7060998.5,2.693243,208,10000,100000,ArabisNemo,245118,chr4
7262171.5,2.699873,208,10000,100000,ArabisNemo,245118,chr4
7463344.5,1.172942,208,10000,100000,ArabisNemo,245118,chr4
7664517.5,2.433325,208,10000,100000,ArabisNemo,245118,chr4
7865690.5,1.754403,208,10000,100000,ArabisNemo,245118,chr4
8066863.5,2.737362,208,10000,100000,ArabisNemo,245118,chr4
8268036.5,1.027397,208,10000,100000,ArabisNemo,245118,chr4
8469210.0,2.294043,208,10000,100000,ArabisNemo,245118,chr4
8670383.0,5.177228,208,10000,100000,ArabisNemo,245118,chr4
8871556.0,4.786855,208,10000,100000,ArabisNemo,245118,chr4
9072729.0,3.43528,208,10000,100000,ArabisNemo,245118,chr4
9273902.0,1.948148,208,10000,100000,ArabisNemo,245118,chr4
9475075.0,3.748883,208,10000,100000,ArabisNemo,245118,chr4
9676248.0,2.858394,208,10000,100000,ArabisNemo,245118,chr4
9877421.0,1.668533,208,10000,100000,ArabisNemo,245118,chr4
10078594.0,1.87213,208,10000,100000,ArabisNemo,245118,chr4
10279767.0,2.047009,208,10000,100000,ArabisNemo,245118,chr4
10480940.0,1.304535,208,10000,100000,ArabisNemo,245118,chr4
10682113.0,1.302245,208,10000,100000,ArabisNemo,245118,chr4
10883286.0,6.439779,208,10000,100000,ArabisNemo,245118,chr4
11084459.0,3.507893,208,10000,100000,ArabisNemo,245118,chr4
11285632.0,30.159924,208,10000,100000,ArabisNemo,245118,chr4
11486805.0,1.220695,208,10000,100000,ArabisNemo,245118,chr4
11687978.0,2.413907,208,10000,100000,ArabisNemo,245118,chr4
11889151.0,1.201408,208,10000,100000,ArabisNemo,245118,chr4
12090324.0,41.884605,208,10000,100000,ArabisNemo,245118,chr4
12291497.0,14.9865,208,10000,100000,ArabisNemo,245118,chr4
12492670.0,4.673961,208,10000,100000,ArabisNemo,245118,chr4
12693843.0,1.255233,208,10000,100000,ArabisNemo,245118,chr4
12895016.0,2.975609,208,10000,100000,ArabisNemo,245118,chr4
13096189.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
13297362.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
13498535.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
13699708.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
13900881.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
14102054.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
14303227.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
14504400.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
14705573.0,3.533111,208,10000,100000,ArabisNemo,245118,chr4
14906746.0,1.226798,208,10000,100000,ArabisNemo,245118,chr4
15107919.0,8.95682,208,10000,100000,ArabisNemo,245118,chr4
15309092.0,7.041175,208,10000,100000,ArabisNemo,245118,chr4
15510265.0,2.389689,208,10000,100000,ArabisNemo,245118,chr4
15711438.0,1.166233,208,10000,100000,ArabisNemo,245118,chr4
15912611.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
16113784.0,2.579424,208,10000,100000,ArabisNemo,245118,chr4
16314957.0,7.840393,208,10000,100000,ArabisNemo,245118,chr4
16516130.0,4.286733,208,10000,100000,ArabisNemo,245118,chr4
16717303.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
16918476.0,2.539914,208,10000,100000,ArabisNemo,245118,chr4
17119650.0,18.083776,208,10000,100000,ArabisNemo,245118,chr4
17320824.0,4.159646,208,10000,100000,ArabisNemo,245118,chr4
17521998.0,1.198552,208,10000,100000,ArabisNemo,245118,chr4
17723172.0,37.04361,208,10000,100000,ArabisNemo,245118,chr4
17924346.0,6.791945,208,10000,100000,ArabisNemo,245118,chr4
18125520.0,5.91746,208,10000,100000,ArabisNemo,245118,chr4
18326694.0,7.051747,208,10000,100000,ArabisNemo,245118,chr4
18527868.0,5.105504,208,10000,100000,ArabisNemo,245118,chr4
18729042.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
18930216.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
19131390.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
19332564.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
19533738.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
19734912.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
19936086.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
20137260.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
20338434.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
20539608.0,2.685709,208,10000,100000,ArabisNemo,245118,chr4
20740782.0,7.095221,208,10000,100000,ArabisNemo,245118,chr4
20941956.0,5.730259,208,10000,100000,ArabisNemo,245118,chr4
21143130.0,10.97343,208,10000,100000,ArabisNemo,245118,chr4
21344304.0,31.491793,208,10000,100000,ArabisNemo,245118,chr4
21545478.0,5.306452,208,10000,100000,ArabisNemo,245118,chr4
21746652.0,5.389271,208,10000,100000,ArabisNemo,245118,chr4
21947826.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
22149000.0,2.176203,208,10000,100000,ArabisNemo,245118,chr4
22350174.0,2.464294,208,10000,100000,ArabisNemo,245118,chr4
22551348.0,40.747696,208,10000,100000,ArabisNemo,245118,chr4
22752522.0,8.47283,208,10000,100000,ArabisNemo,245118,chr4
22953696.0,7.75173,208,10000,100000,ArabisNemo,245118,chr4
23154870.0,2.428279,208,10000,100000,ArabisNemo,245118,chr4
23356044.0,1.421877,208,10000,100000,ArabisNemo,245118,chr4
23557218.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
23758392.0,3.783805,208,10000,100000,ArabisNemo,245118,chr4
23959566.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
24160740.0,4.138223,208,10000,100000,ArabisNemo,245118,chr4
24361914.0,1.594987,208,10000,100000,ArabisNemo,245118,chr4
24563088.0,5.501306,208,10000,100000,ArabisNemo,245118,chr4
24764262.0,37.193417,208,10000,100000,ArabisNemo,245118,chr4
24965436.0,205.974365,208,10000,100000,ArabisNemo,245118,chr4
25166610.0,2.855639,208,10000,100000,ArabisNemo,245118,chr4
25367784.0,2.982825,208,10000,100000,ArabisNemo,245118,chr4
25568958.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
25770132.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
25971306.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
26172480.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
26373654.0,1.41072,208,10000,100000,ArabisNemo,245118,chr4
26574828.0,12.821671,208,10000,100000,ArabisNemo,245118,chr4
26776002.0,6.339642,208,10000,100000,ArabisNemo,245118,chr4
26977176.0,6.418264,208,10000,100000,ArabisNemo,245118,chr4
27178350.0,2.381987,208,10000,100000,ArabisNemo,245118,chr4
27379524.0,2.209929,208,10000,100000,ArabisNemo,245118,chr4
27580698.0,5.539496,208,10000,100000,ArabisNemo,245118,chr4
27781872.0,1.065868,208,10000,100000,ArabisNemo,245118,chr4
27983046.0,26.955074,208,10000,100000,ArabisNemo,245118,chr4
28184220.0,13.298496,208,10000,100000,ArabisNemo,245118,chr4
28385394.0,0.99792,208,10000,100000,ArabisNemo,245118,chr4
28586568.0,5.53544,208,10000,100000,ArabisNemo,245118,chr4
28787742.0,1.347,208,10000,100000,ArabisNemo,245118,chr4
28988916.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
29190090.0,1.98556,208,10000,100000,ArabisNemo,245118,chr4
29391264.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
29592438.0,12.187554,208,10000,100000,ArabisNemo,245118,chr4
29793612.0,2.949021,208,10000,100000,ArabisNemo,245118,chr4
29994786.0,1.38918,208,10000,100000,ArabisNemo,245118,chr4
30195960.0,2.880174,208,10000,100000,ArabisNemo,245118,chr4
30397134.0,1.018772,208,10000,100000,ArabisNemo,245118,chr4
30598308.0,1.254018,208,10000,100000,ArabisNemo,245118,chr4
30799482.0,1.985859,208,10000,100000,ArabisNemo,245118,chr4
31000656.0,2.662775,208,10000,100000,ArabisNemo,245118,chr4
31201830.0,13.739927,208,10000,100000,ArabisNemo,245118,chr4
31403004.0,2.807439,208,10000,100000,ArabisNemo,245118,chr4
31604178.0,1.559057,208,10000,100000,ArabisNemo,245118,chr4
31805352.0,23.717316,208,10000,100000,ArabisNemo,245118,chr4
32006526.0,2.042705,208,10000,100000,ArabisNemo,245118,chr4
32207700.0,2.116227,208,10000,100000,ArabisNemo,245118,chr4
32408874.0,2.075579,208,10000,100000,ArabisNemo,245118,chr4
32610048.0,1.916076,208,10000,100000,ArabisNemo,245118,chr4
32811222.0,1.175057,208,10000,100000,ArabisNemo,245118,chr4
33012396.0,2.180928,208,10000,100000,ArabisNemo,245118,chr4
33213570.0,14.623609,208,10000,100000,ArabisNemo,245118,chr4
33414744.0,3.738705,208,10000,100000,ArabisNemo,245118,chr4
33615916.0,1.525205,208,10000,100000,ArabisNemo,245118,chr4
33817088.0,3.300139,208,10000,100000,ArabisNemo,245118,chr4
34018260.0,1.974669,208,10000,100000,ArabisNemo,245118,chr4
34219432.0,19.821962,208,10000,100000,ArabisNemo,245118,chr4
34420604.0,29.762569,208,10000,100000,ArabisNemo,245118,chr4
34621776.0,14.35924,208,10000,100000,ArabisNemo,245118,chr4
34822948.0,3.934003,208,10000,100000,ArabisNemo,245118,chr4
35024120.0,72.786789,208,10000,100000,ArabisNemo,245118,chr4
35225292.0,6.003679,208,10000,100000,ArabisNemo,245118,chr4
35426464.0,4.090317,208,10000,100000,ArabisNemo,245118,chr4
35627636.0,1.381653,208,10000,100000,ArabisNemo,245118,chr4
35828808.0,4.226656,208,10000,100000,ArabisNemo,245118,chr4
36029980.0,5.161069,208,10000,100000,ArabisNemo,245118,chr4
36231152.0,3.642348,208,10000,100000,ArabisNemo,245118,chr4
36432324.0,3.292991,208,10000,100000,ArabisNemo,245118,chr4
36633496.0,2.097009,208,10000,100000,ArabisNemo,245118,chr4
36834668.0,1.766355,208,10000,100000,ArabisNemo,245118,chr4
37035840.0,1.488323,208,10000,100000,ArabisNemo,245118,chr4
37237012.0,1.582389,208,10000,100000,ArabisNemo,245118,chr4
37438184.0,1.314717,208,10000,100000,ArabisNemo,245118,chr4
37639356.0,2.570281,208,10000,100000,ArabisNemo,245118,chr4
37840528.0,1.324973,208,10000,100000,ArabisNemo,245118,chr4
38041700.0,3.670435,208,10000,100000,ArabisNemo,245118,chr4
38242872.0,2.889181,208,10000,100000,ArabisNemo,245118,chr4
38444044.0,2.363646,208,10000,100000,ArabisNemo,245118,chr4
38645216.0,2.327037,208,10000,100000,ArabisNemo,245118,chr4
38846388.0,4.321524,208,10000,100000,ArabisNemo,245118,chr4
39047560.0,1.954534,208,10000,100000,ArabisNemo,245118,chr4
39248732.0,3.236289,208,10000,100000,ArabisNemo,245118,chr4
39449904.0,1.877317,208,10000,100000,ArabisNemo,245118,chr4
39651076.0,1.847151,208,10000,100000,ArabisNemo,245118,chr4
39852248.0,1.510107,208,10000,100000,ArabisNemo,245118,chr4
40053420.0,2.80625,208,10000,100000,ArabisNemo,245118,chr4
40254592.0,2.868665,208,10000,100000,ArabisNemo,245118,chr4
40455764.0,1.290853,208,10000,100000,ArabisNemo,245118,chr4
40656936.0,2.177464,208,10000,100000,ArabisNemo,245118,chr4
40858108.0,1.853211,208,10000,100000,ArabisNemo,245118,chr4
41059280.0,1.544741,208,10000,100000,ArabisNemo,245118,chr4
41260452.0,2.181294,208,10000,100000,ArabisNemo,245118,chr4
41461624.0,4.953241,208,10000,100000,ArabisNemo,245118,chr4
41662796.0,0.0,208,10000,100000,ArabisNemo,245118,chr4
3837.0,0.0,133,10000,100000,ArabisNemo,174766,chr2
205172.4375,2.17118,133,10000,100000,ArabisNemo,174766,chr2
406507.875,2.25254,133,10000,100000,ArabisNemo,174766,chr2
607843.3125,5.251058,133,10000,100000,ArabisNemo,174766,chr2
809178.75,1.17722,133,10000,100000,ArabisNemo,174766,chr2
1010514.1875,1.717177,133,10000,100000,ArabisNemo,174766,chr2
1211849.625,1.346885,133,10000,100000,ArabisNemo,174766,chr2
1413185.0,8.205223,133,10000,100000,ArabisNemo,174766,chr2
1614520.5,5.094176,133,10000,100000,ArabisNemo,174766,chr2
1815856.0,2.317652,133,10000,100000,ArabisNemo,174766,chr2
2017191.5,1.187361,133,10000,100000,ArabisNemo,174766,chr2
2218527.0,1.770404,133,10000,100000,ArabisNemo,174766,chr2
2419862.5,2.167217,133,10000,100000,ArabisNemo,174766,chr2
2621198.0,14.601064,133,10000,100000,ArabisNemo,174766,chr2
2822533.5,6.550962,133,10000,100000,ArabisNemo,174766,chr2
3023869.0,5.808596,133,10000,100000,ArabisNemo,174766,chr2
3225204.5,2.469222,133,10000,100000,ArabisNemo,174766,chr2
3426540.0,2.958143,133,10000,100000,ArabisNemo,174766,chr2
3627875.5,1.575856,133,10000,100000,ArabisNemo,174766,chr2
3829211.0,1.588867,133,10000,100000,ArabisNemo,174766,chr2
4030546.5,1.279845,133,10000,100000,ArabisNemo,174766,chr2
4231882.0,1.386384,133,10000,100000,ArabisNemo,174766,chr2
4433217.5,19.501314,133,10000,100000,ArabisNemo,174766,chr2
4634553.0,1.328001,133,10000,100000,ArabisNemo,174766,chr2
4835888.5,7.269228,133,10000,100000,ArabisNemo,174766,chr2
5037224.0,1.221558,133,10000,100000,ArabisNemo,174766,chr2
5238559.5,1.718678,133,10000,100000,ArabisNemo,174766,chr2
5439895.0,1.348826,133,10000,100000,ArabisNemo,174766,chr2
5641230.5,1.684745,133,10000,100000,ArabisNemo,174766,chr2
5842566.0,1.615435,133,10000,100000,ArabisNemo,174766,chr2
6043901.5,5.393536,133,10000,100000,ArabisNemo,174766,chr2
6245237.0,3.021523,133,10000,100000,ArabisNemo,174766,chr2
6446572.5,1.198132,133,10000,100000,ArabisNemo,174766,chr2
6647908.0,1.187376,133,10000,100000,ArabisNemo,174766,chr2
6849243.5,1.849188,133,10000,100000,ArabisNemo,174766,chr2
7050579.0,4.361681,133,10000,100000,ArabisNemo,174766,chr2
7251914.5,1.674862,133,10000,100000,ArabisNemo,174766,chr2
7453250.0,7.144389,133,10000,100000,ArabisNemo,174766,chr2
7654585.5,3.355409,133,10000,100000,ArabisNemo,174766,chr2
7855921.0,3.201044,133,10000,100000,ArabisNemo,174766,chr2
8057256.5,2.158976,133,10000,100000,ArabisNemo,174766,chr2
8258592.0,3.816555,133,10000,100000,ArabisNemo,174766,chr2
8459927.0,2.681952,133,10000,100000,ArabisNemo,174766,chr2
8661262.0,1.474728,133,10000,100000,ArabisNemo,174766,chr2
8862597.0,2.709194,133,10000,100000,ArabisNemo,174766,chr2
9063932.0,2.163213,133,10000,100000,ArabisNemo,174766,chr2
9265267.0,1.377321,133,10000,100000,ArabisNemo,174766,chr2
9466602.0,1.929872,133,10000,100000,ArabisNemo,174766,chr2
9667937.0,1.40522,133,10000,100000,ArabisNemo,174766,chr2
9869272.0,1.194234,133,10000,100000,ArabisNemo,174766,chr2
10070607.0,4.723178,133,10000,100000,ArabisNemo,174766,chr2
10271942.0,1.297225,133,10000,100000,ArabisNemo,174766,chr2
10473277.0,5.196115,133,10000,100000,ArabisNemo,174766,chr2
10674612.0,2.32067,133,10000,100000,ArabisNemo,174766,chr2
10875947.0,1.289773,133,10000,100000,ArabisNemo,174766,chr2
11077282.0,0.0,133,10000,100000,ArabisNemo,174766,chr2
11278617.0,0.0,133,10000,100000,ArabisNemo,174766,chr2
11479952.0,0.0,133,10000,100000,ArabisNemo,174766,chr2
11681287.0,0.0,133,10000,100000,ArabisNemo,174766,chr2
11882622.0,1.38639,133,10000,100000,ArabisNemo,174766,chr2
12083957.0,3.630996,133,10000,100000,ArabisNemo,174766,chr2
12285292.0,0.0,133,10000,100000,ArabisNemo,174766,chr2
