Position,Likelihood,grid,minwin,maxwin,model,sites,chromosome
24362980.0,2.453568,208,5000,50000,ArabisSagit,245118,chr4
24564276.0,11.110765,208,5000,50000,ArabisSagit,245118,chr4
24765572.0,13.522724,208,5000,50000,ArabisSagit,245118,chr4
24966868.0,10.010165,208,5000,50000,ArabisSagit,245118,chr4
25168164.0,3.931289,208,5000,50000,ArabisSagit,245118,chr4
25369460.0,216.094299,208,5000,50000,ArabisSagit,245118,chr4
25570756.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
25772052.0,24.670143,208,5000,50000,ArabisSagit,245118,chr4
25973348.0,6.883821,208,5000,50000,ArabisSagit,245118,chr4
26174644.0,64.031487,208,5000,50000,ArabisSagit,245118,chr4
26375940.0,19.380756,208,5000,50000,ArabisSagit,245118,chr4
26577236.0,5.097352,208,5000,50000,ArabisSagit,245118,chr4
26778532.0,3.372818,208,5000,50000,ArabisSagit,245118,chr4
26979828.0,11.312563,208,5000,50000,ArabisSagit,245118,chr4
27181124.0,1.591787,208,5000,50000,ArabisSagit,245118,chr4
27382420.0,7.505593,208,5000,50000,ArabisSagit,245118,chr4
27583716.0,20.928274,208,5000,50000,ArabisSagit,245118,chr4
27785012.0,4.913201,208,5000,50000,ArabisSagit,245118,chr4
27986308.0,1.412022,208,5000,50000,ArabisSagit,245118,chr4
28187604.0,1.547059,208,5000,50000,ArabisSagit,245118,chr4
28388900.0,1.248279,208,5000,50000,ArabisSagit,245118,chr4
28590196.0,1.738069,208,5000,50000,ArabisSagit,245118,chr4
28791492.0,1.780523,208,5000,50000,ArabisSagit,245118,chr4
28992788.0,2.854321,208,5000,50000,ArabisSagit,245118,chr4
29194084.0,1.231101,208,5000,50000,ArabisSagit,245118,chr4
29395380.0,2.078369,208,5000,50000,ArabisSagit,245118,chr4
29596676.0,1.250132,208,5000,50000,ArabisSagit,245118,chr4
29797972.0,2.341709,208,5000,50000,ArabisSagit,245118,chr4
29999268.0,273.94635,208,5000,50000,ArabisSagit,245118,chr4
30200564.0,2.714629,208,5000,50000,ArabisSagit,245118,chr4
30401860.0,12.250127,208,5000,50000,ArabisSagit,245118,chr4
30603156.0,6.166033,208,5000,50000,ArabisSagit,245118,chr4
30804452.0,3.046741,208,5000,50000,ArabisSagit,245118,chr4
31005748.0,7.499927,208,5000,50000,ArabisSagit,245118,chr4
31207044.0,9.515545,208,5000,50000,ArabisSagit,245118,chr4
31408340.0,2.674466,208,5000,50000,ArabisSagit,245118,chr4
31609636.0,1.797601,208,5000,50000,ArabisSagit,245118,chr4
31810932.0,9.998263,208,5000,50000,ArabisSagit,245118,chr4
32012228.0,1.515007,208,5000,50000,ArabisSagit,245118,chr4
32213524.0,2.328395,208,5000,50000,ArabisSagit,245118,chr4
32414820.0,3.876833,208,5000,50000,ArabisSagit,245118,chr4
32616116.0,1.65247,208,5000,50000,ArabisSagit,245118,chr4
32817412.0,2.519369,208,5000,50000,ArabisSagit,245118,chr4
33018708.0,1.38398,208,5000,50000,ArabisSagit,245118,chr4
33220004.0,4.176673,208,5000,50000,ArabisSagit,245118,chr4
33421300.0,1.690051,208,5000,50000,ArabisSagit,245118,chr4
33622596.0,3.434654,208,5000,50000,ArabisSagit,245118,chr4
33823892.0,1.61464,208,5000,50000,ArabisSagit,245118,chr4
34025188.0,3.028069,208,5000,50000,ArabisSagit,245118,chr4
34226484.0,8.187505,208,5000,50000,ArabisSagit,245118,chr4
34427780.0,1.600808,208,5000,50000,ArabisSagit,245118,chr4
34629076.0,7.360507,208,5000,50000,ArabisSagit,245118,chr4
34830372.0,12.863528,208,5000,50000,ArabisSagit,245118,chr4
35031668.0,11.356188,208,5000,50000,ArabisSagit,245118,chr4
35232964.0,1.707862,208,5000,50000,ArabisSagit,245118,chr4
35434260.0,2.356122,208,5000,50000,ArabisSagit,245118,chr4
35635556.0,1.311241,208,5000,50000,ArabisSagit,245118,chr4
35836852.0,16.9914,208,5000,50000,ArabisSagit,245118,chr4
36038148.0,3.898427,208,5000,50000,ArabisSagit,245118,chr4
36239444.0,2.596702,208,5000,50000,ArabisSagit,245118,chr4
36440740.0,2.493123,208,5000,50000,ArabisSagit,245118,chr4
36642036.0,3.26846,208,5000,50000,ArabisSagit,245118,chr4
36843332.0,10.164042,208,5000,50000,ArabisSagit,245118,chr4
37044628.0,14.044221,208,5000,50000,ArabisSagit,245118,chr4
37245924.0,22.09535,208,5000,50000,ArabisSagit,245118,chr4
37447220.0,2.473411,208,5000,50000,ArabisSagit,245118,chr4
37648516.0,7.760241,208,5000,50000,ArabisSagit,245118,chr4
37849812.0,4.085164,208,5000,50000,ArabisSagit,245118,chr4
38051108.0,2.324916,208,5000,50000,ArabisSagit,245118,chr4
38252404.0,9.847294,208,5000,50000,ArabisSagit,245118,chr4
38453700.0,1.756721,208,5000,50000,ArabisSagit,245118,chr4
38654996.0,2.676149,208,5000,50000,ArabisSagit,245118,chr4
38856292.0,19.177069,208,5000,50000,ArabisSagit,245118,chr4
39057588.0,10.760356,208,5000,50000,ArabisSagit,245118,chr4
39258884.0,2.441963,208,5000,50000,ArabisSagit,245118,chr4
39460180.0,5.240926,208,5000,50000,ArabisSagit,245118,chr4
39661476.0,1.427092,208,5000,50000,ArabisSagit,245118,chr4
39862772.0,1.60721,208,5000,50000,ArabisSagit,245118,chr4
40064068.0,6.683777,208,5000,50000,ArabisSagit,245118,chr4
40265364.0,1.865749,208,5000,50000,ArabisSagit,245118,chr4
40466660.0,1.766211,208,5000,50000,ArabisSagit,245118,chr4
40667956.0,3.191715,208,5000,50000,ArabisSagit,245118,chr4
40869252.0,10.471558,208,5000,50000,ArabisSagit,245118,chr4
41070548.0,1.767168,208,5000,50000,ArabisSagit,245118,chr4
41271844.0,9.833004,208,5000,50000,ArabisSagit,245118,chr4
41473140.0,2.149946,208,5000,50000,ArabisSagit,245118,chr4
41674436.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
7297.0,0.0,199,5000,50000,ArabisSagit,258252,chr8
208704.6719,0.0,199,5000,50000,ArabisSagit,258252,chr8
410112.3438,4.694307,199,5000,50000,ArabisSagit,258252,chr8
611520.0,3.497588,199,5000,50000,ArabisSagit,258252,chr8
812927.6875,1.995834,199,5000,50000,ArabisSagit,258252,chr8
1014335.375,1.494141,199,5000,50000,ArabisSagit,258252,chr8
1215743.0,3.470973,199,5000,50000,ArabisSagit,258252,chr8
1417150.625,15.276834,199,5000,50000,ArabisSagit,258252,chr8
1618558.25,3.661295,199,5000,50000,ArabisSagit,258252,chr8
1819965.875,1.567033,199,5000,50000,ArabisSagit,258252,chr8
2021373.5,2.24013,199,5000,50000,ArabisSagit,258252,chr8
2222781.25,1.709558,199,5000,50000,ArabisSagit,258252,chr8
2424189.0,3.023636,199,5000,50000,ArabisSagit,258252,chr8
2625596.75,1.173126,199,5000,50000,ArabisSagit,258252,chr8
2827004.5,1.324868,199,5000,50000,ArabisSagit,258252,chr8
3028412.25,4.283398,199,5000,50000,ArabisSagit,258252,chr8
3229820.0,2.439556,199,5000,50000,ArabisSagit,258252,chr8
3431227.75,2.933744,199,5000,50000,ArabisSagit,258252,chr8
3632635.5,2.224808,199,5000,50000,ArabisSagit,258252,chr8
3834043.25,5.45674,199,5000,50000,ArabisSagit,258252,chr8
4035451.0,1.364954,199,5000,50000,ArabisSagit,258252,chr8
4236858.5,10.684546,199,5000,50000,ArabisSagit,258252,chr8
4438266.0,1.107818,199,5000,50000,ArabisSagit,258252,chr8
4639673.5,134.512329,199,5000,50000,ArabisSagit,258252,chr8
4841081.0,1.320079,199,5000,50000,ArabisSagit,258252,chr8
5042488.5,1.666021,199,5000,50000,ArabisSagit,258252,chr8
5243896.0,2.59954,199,5000,50000,ArabisSagit,258252,chr8
5445303.5,5.847778,199,5000,50000,ArabisSagit,258252,chr8
5646711.0,1.413271,199,5000,50000,ArabisSagit,258252,chr8
5848118.5,1.471676,199,5000,50000,ArabisSagit,258252,chr8
6049526.0,2.176617,199,5000,50000,ArabisSagit,258252,chr8
6250933.5,3.65002,199,5000,50000,ArabisSagit,258252,chr8
6452341.0,1.827708,199,5000,50000,ArabisSagit,258252,chr8
6653748.5,1.59763,199,5000,50000,ArabisSagit,258252,chr8
6855156.0,4.124056,199,5000,50000,ArabisSagit,258252,chr8
7056563.5,8.419823,199,5000,50000,ArabisSagit,258252,chr8
7257971.0,202.832214,199,5000,50000,ArabisSagit,258252,chr8
7459378.5,7.627435,199,5000,50000,ArabisSagit,258252,chr8
7660786.0,2.48367,199,5000,50000,ArabisSagit,258252,chr8
7862193.5,2.3523,199,5000,50000,ArabisSagit,258252,chr8
8063601.0,1.576227,199,5000,50000,ArabisSagit,258252,chr8
8265008.5,3.080016,199,5000,50000,ArabisSagit,258252,chr8
8466416.0,2.719413,199,5000,50000,ArabisSagit,258252,chr8
8667824.0,4.884078,199,5000,50000,ArabisSagit,258252,chr8
8869232.0,1.277761,199,5000,50000,ArabisSagit,258252,chr8
9070640.0,1.414144,199,5000,50000,ArabisSagit,258252,chr8
9272048.0,1.64507,199,5000,50000,ArabisSagit,258252,chr8
9473456.0,1.780026,199,5000,50000,ArabisSagit,258252,chr8
9674864.0,1.774594,199,5000,50000,ArabisSagit,258252,chr8
9876272.0,1.980768,199,5000,50000,ArabisSagit,258252,chr8
10077680.0,12.641919,199,5000,50000,ArabisSagit,258252,chr8
10279088.0,1.885623,199,5000,50000,ArabisSagit,258252,chr8
10480496.0,2.8517,199,5000,50000,ArabisSagit,258252,chr8
10681904.0,3.336637,199,5000,50000,ArabisSagit,258252,chr8
10883312.0,2.637548,199,5000,50000,ArabisSagit,258252,chr8
11084720.0,1.773143,199,5000,50000,ArabisSagit,258252,chr8
11286128.0,38.338467,199,5000,50000,ArabisSagit,258252,chr8
11487536.0,2.344216,199,5000,50000,ArabisSagit,258252,chr8
11688944.0,2.090386,199,5000,50000,ArabisSagit,258252,chr8
11890352.0,2.567048,199,5000,50000,ArabisSagit,258252,chr8
12091760.0,2.825528,199,5000,50000,ArabisSagit,258252,chr8
12293168.0,1.979189,199,5000,50000,ArabisSagit,258252,chr8
12494576.0,2.085488,199,5000,50000,ArabisSagit,258252,chr8
12695984.0,1.831515,199,5000,50000,ArabisSagit,258252,chr8
12897392.0,8.46613,199,5000,50000,ArabisSagit,258252,chr8
13098800.0,1.328192,199,5000,50000,ArabisSagit,258252,chr8
13300208.0,3.12116,199,5000,50000,ArabisSagit,258252,chr8
13501616.0,1.875896,199,5000,50000,ArabisSagit,258252,chr8
13703024.0,9.549489,199,5000,50000,ArabisSagit,258252,chr8
13904432.0,2.10488,199,5000,50000,ArabisSagit,258252,chr8
14105840.0,4.476077,199,5000,50000,ArabisSagit,258252,chr8
14307248.0,1.460071,199,5000,50000,ArabisSagit,258252,chr8
14508656.0,5.876653,199,5000,50000,ArabisSagit,258252,chr8
14710064.0,3.481631,199,5000,50000,ArabisSagit,258252,chr8
14911472.0,13.058798,199,5000,50000,ArabisSagit,258252,chr8
15112880.0,15.865827,199,5000,50000,ArabisSagit,258252,chr8
15314288.0,7.288555,199,5000,50000,ArabisSagit,258252,chr8
15515696.0,2.437502,199,5000,50000,ArabisSagit,258252,chr8
15717104.0,1.836834,199,5000,50000,ArabisSagit,258252,chr8
15918512.0,8.537763,199,5000,50000,ArabisSagit,258252,chr8
16119920.0,6.886073,199,5000,50000,ArabisSagit,258252,chr8
16321328.0,1.519081,199,5000,50000,ArabisSagit,258252,chr8
16522736.0,1.835992,199,5000,50000,ArabisSagit,258252,chr8
16724144.0,1.707219,199,5000,50000,ArabisSagit,258252,chr8
16925552.0,1.57703,199,5000,50000,ArabisSagit,258252,chr8
17126960.0,1.981204,199,5000,50000,ArabisSagit,258252,chr8
17328368.0,3.008525,199,5000,50000,ArabisSagit,258252,chr8
17529776.0,8.97015,199,5000,50000,ArabisSagit,258252,chr8
17731184.0,2.897394,199,5000,50000,ArabisSagit,258252,chr8
17932592.0,2.516583,199,5000,50000,ArabisSagit,258252,chr8
18134000.0,21.88331,199,5000,50000,ArabisSagit,258252,chr8
18335408.0,2.991411,199,5000,50000,ArabisSagit,258252,chr8
18536816.0,0.0,199,5000,50000,ArabisSagit,258252,chr8
18738224.0,0.0,199,5000,50000,ArabisSagit,258252,chr8
18939632.0,12.094224,199,5000,50000,ArabisSagit,258252,chr8
19141040.0,11.93837,199,5000,50000,ArabisSagit,258252,chr8
19342448.0,6.268048,199,5000,50000,ArabisSagit,258252,chr8
19543856.0,2.473084,199,5000,50000,ArabisSagit,258252,chr8
19745264.0,3.714231,199,5000,50000,ArabisSagit,258252,chr8
19946672.0,1.695225,199,5000,50000,ArabisSagit,258252,chr8
20148080.0,2.967727,199,5000,50000,ArabisSagit,258252,chr8
20349488.0,2.777868,199,5000,50000,ArabisSagit,258252,chr8
20550896.0,13.754131,199,5000,50000,ArabisSagit,258252,chr8
20752304.0,51.973404,199,5000,50000,ArabisSagit,258252,chr8
20953712.0,27.009953,199,5000,50000,ArabisSagit,258252,chr8
21155120.0,5.141353,199,5000,50000,ArabisSagit,258252,chr8
21356528.0,11.114638,199,5000,50000,ArabisSagit,258252,chr8
21557936.0,2.703888,199,5000,50000,ArabisSagit,258252,chr8
21759344.0,5.261806,199,5000,50000,ArabisSagit,258252,chr8
21960752.0,9.307287,199,5000,50000,ArabisSagit,258252,chr8
22162160.0,3.628674,199,5000,50000,ArabisSagit,258252,chr8
22363568.0,30.244682,199,5000,50000,ArabisSagit,258252,chr8
22564976.0,2.252336,199,5000,50000,ArabisSagit,258252,chr8
22766384.0,6.425836,199,5000,50000,ArabisSagit,258252,chr8
22967792.0,2.358103,199,5000,50000,ArabisSagit,258252,chr8
23169200.0,60.848873,199,5000,50000,ArabisSagit,258252,chr8
23370608.0,204.708389,199,5000,50000,ArabisSagit,258252,chr8
23572016.0,6.281635,199,5000,50000,ArabisSagit,258252,chr8
23773424.0,3.033393,199,5000,50000,ArabisSagit,258252,chr8
23974832.0,1.623989,199,5000,50000,ArabisSagit,258252,chr8
24176240.0,8.131337,199,5000,50000,ArabisSagit,258252,chr8
24377648.0,1.979239,199,5000,50000,ArabisSagit,258252,chr8
24579056.0,6.270401,199,5000,50000,ArabisSagit,258252,chr8
24780464.0,1.043912,199,5000,50000,ArabisSagit,258252,chr8
24981872.0,3.960447,199,5000,50000,ArabisSagit,258252,chr8
25183280.0,44.349525,199,5000,50000,ArabisSagit,258252,chr8
25384688.0,3.144764,199,5000,50000,ArabisSagit,258252,chr8
25586096.0,2.283768,199,5000,50000,ArabisSagit,258252,chr8
25787504.0,2.789535,199,5000,50000,ArabisSagit,258252,chr8
25988912.0,8.614288,199,5000,50000,ArabisSagit,258252,chr8
26190320.0,3.886461,199,5000,50000,ArabisSagit,258252,chr8
26391728.0,2.151929,199,5000,50000,ArabisSagit,258252,chr8
26593136.0,2.696785,199,5000,50000,ArabisSagit,258252,chr8
26794544.0,1.486378,199,5000,50000,ArabisSagit,258252,chr8
26995952.0,2.569577,199,5000,50000,ArabisSagit,258252,chr8
27197360.0,8.787267,199,5000,50000,ArabisSagit,258252,chr8
27398768.0,4.26155,199,5000,50000,ArabisSagit,258252,chr8
27600176.0,3.420577,199,5000,50000,ArabisSagit,258252,chr8
27801584.0,141.789703,199,5000,50000,ArabisSagit,258252,chr8
28002992.0,30.297838,199,5000,50000,ArabisSagit,258252,chr8
28204400.0,55.395054,199,5000,50000,ArabisSagit,258252,chr8
28405808.0,2.461922,199,5000,50000,ArabisSagit,258252,chr8
28607216.0,6.075647,199,5000,50000,ArabisSagit,258252,chr8
28808624.0,0.0,199,5000,50000,ArabisSagit,258252,chr8
29010032.0,1.42022,199,5000,50000,ArabisSagit,258252,chr8
29211440.0,3.049148,199,5000,50000,ArabisSagit,258252,chr8
29412848.0,7.02449,199,5000,50000,ArabisSagit,258252,chr8
29614256.0,1.341997,199,5000,50000,ArabisSagit,258252,chr8
29815664.0,4.00934,199,5000,50000,ArabisSagit,258252,chr8
30017072.0,3.575867,199,5000,50000,ArabisSagit,258252,chr8
30218480.0,1.396461,199,5000,50000,ArabisSagit,258252,chr8
30419888.0,3.941514,199,5000,50000,ArabisSagit,258252,chr8
30621296.0,23.410786,199,5000,50000,ArabisSagit,258252,chr8
30822704.0,1.331403,199,5000,50000,ArabisSagit,258252,chr8
31024112.0,4.574047,199,5000,50000,ArabisSagit,258252,chr8
31225520.0,2.310413,199,5000,50000,ArabisSagit,258252,chr8
31426928.0,4.907387,199,5000,50000,ArabisSagit,258252,chr8
31628336.0,3.59762,199,5000,50000,ArabisSagit,258252,chr8
31829744.0,4.404221,199,5000,50000,ArabisSagit,258252,chr8
32031152.0,2.580353,199,5000,50000,ArabisSagit,258252,chr8
32232560.0,14.011236,199,5000,50000,ArabisSagit,258252,chr8
32433968.0,2.170708,199,5000,50000,ArabisSagit,258252,chr8
32635376.0,24.497049,199,5000,50000,ArabisSagit,258252,chr8
32836784.0,7.213177,199,5000,50000,ArabisSagit,258252,chr8
33038192.0,2.856492,199,5000,50000,ArabisSagit,258252,chr8
33239600.0,51.510258,199,5000,50000,ArabisSagit,258252,chr8
33441008.0,6.18709,199,5000,50000,ArabisSagit,258252,chr8
33642416.0,8.042311,199,5000,50000,ArabisSagit,258252,chr8
33843824.0,16.683414,199,5000,50000,ArabisSagit,258252,chr8
34045232.0,1.122903,199,5000,50000,ArabisSagit,258252,chr8
34246640.0,1.346236,199,5000,50000,ArabisSagit,258252,chr8
34448048.0,1.435393,199,5000,50000,ArabisSagit,258252,chr8
34649456.0,10.464581,199,5000,50000,ArabisSagit,258252,chr8
34850864.0,1.652125,199,5000,50000,ArabisSagit,258252,chr8
35052272.0,2.922477,199,5000,50000,ArabisSagit,258252,chr8
35253680.0,3.135098,199,5000,50000,ArabisSagit,258252,chr8
35455088.0,7.073678,199,5000,50000,ArabisSagit,258252,chr8
35656496.0,4.379973,199,5000,50000,ArabisSagit,258252,chr8
35857904.0,1.732548,199,5000,50000,ArabisSagit,258252,chr8
36059312.0,1.318847,199,5000,50000,ArabisSagit,258252,chr8
36260720.0,1.221196,199,5000,50000,ArabisSagit,258252,chr8
36462128.0,0.0,199,5000,50000,ArabisSagit,258252,chr8
36663536.0,0.0,199,5000,50000,ArabisSagit,258252,chr8
36864944.0,1.279375,199,5000,50000,ArabisSagit,258252,chr8
37066352.0,5.456828,199,5000,50000,ArabisSagit,258252,chr8
37267760.0,4.615753,199,5000,50000,ArabisSagit,258252,chr8
37469168.0,1.074541,199,5000,50000,ArabisSagit,258252,chr8
37670576.0,17.181103,199,5000,50000,ArabisSagit,258252,chr8
37871984.0,13.550247,199,5000,50000,ArabisSagit,258252,chr8
38073392.0,2.063964,199,5000,50000,ArabisSagit,258252,chr8
38274800.0,3.964332,199,5000,50000,ArabisSagit,258252,chr8
38476208.0,2.219775,199,5000,50000,ArabisSagit,258252,chr8
38677616.0,9.128701,199,5000,50000,ArabisSagit,258252,chr8
38879024.0,3.437031,199,5000,50000,ArabisSagit,258252,chr8
39080432.0,1.349324,199,5000,50000,ArabisSagit,258252,chr8
39281840.0,4.197629,199,5000,50000,ArabisSagit,258252,chr8
39483248.0,1.215913,199,5000,50000,ArabisSagit,258252,chr8
39684656.0,7.162379,199,5000,50000,ArabisSagit,258252,chr8
39886064.0,0.0,199,5000,50000,ArabisSagit,258252,chr8
29743.0,0.0,111,5000,50000,ArabisSagit,163663,chr6
230578.1562,13.335855,111,5000,50000,ArabisSagit,163663,chr6
431413.3125,2.683922,111,5000,50000,ArabisSagit,163663,chr6
632248.5,3.070203,111,5000,50000,ArabisSagit,163663,chr6
833083.625,6.325834,111,5000,50000,ArabisSagit,163663,chr6
1033918.75,2.91939,111,5000,50000,ArabisSagit,163663,chr6
1234753.875,3.213675,111,5000,50000,ArabisSagit,163663,chr6
1435589.0,3.821964,111,5000,50000,ArabisSagit,163663,chr6
1636424.125,1.496633,111,5000,50000,ArabisSagit,163663,chr6
1837259.25,4.12783,111,5000,50000,ArabisSagit,163663,chr6
2038094.375,1.356978,111,5000,50000,ArabisSagit,163663,chr6
2238929.5,4.16635,111,5000,50000,ArabisSagit,163663,chr6
2439764.75,18.203421,111,5000,50000,ArabisSagit,163663,chr6
2640600.0,4.216912,111,5000,50000,ArabisSagit,163663,chr6
2841435.25,2.315807,111,5000,50000,ArabisSagit,163663,chr6
3042270.5,7.160926,111,5000,50000,ArabisSagit,163663,chr6
3243105.75,2.59548,111,5000,50000,ArabisSagit,163663,chr6
3443941.0,3.416328,111,5000,50000,ArabisSagit,163663,chr6
3644776.25,3.85629,111,5000,50000,ArabisSagit,163663,chr6
3845611.5,3.919044,111,5000,50000,ArabisSagit,163663,chr6
4046446.75,7.43649,111,5000,50000,ArabisSagit,163663,chr6
4247282.0,2.976081,111,5000,50000,ArabisSagit,163663,chr6
4448117.0,9.489078,111,5000,50000,ArabisSagit,163663,chr6
4648952.0,0.0,111,5000,50000,ArabisSagit,163663,chr6
4849787.0,2.774057,111,5000,50000,ArabisSagit,163663,chr6
5050622.0,3.164923,111,5000,50000,ArabisSagit,163663,chr6
5251457.0,1.928385,111,5000,50000,ArabisSagit,163663,chr6
5452292.0,2.645618,111,5000,50000,ArabisSagit,163663,chr6
5653127.0,1.550683,111,5000,50000,ArabisSagit,163663,chr6
5853962.0,1.549082,111,5000,50000,ArabisSagit,163663,chr6
6054797.0,1.501162,111,5000,50000,ArabisSagit,163663,chr6
6255632.0,1.473571,111,5000,50000,ArabisSagit,163663,chr6
6456467.0,1.957988,111,5000,50000,ArabisSagit,163663,chr6
6657302.0,2.364897,111,5000,50000,ArabisSagit,163663,chr6
6858137.0,16.310068,111,5000,50000,ArabisSagit,163663,chr6
7058972.0,1.368828,111,5000,50000,ArabisSagit,163663,chr6
7259807.0,3.493213,111,5000,50000,ArabisSagit,163663,chr6
7460642.0,1.877459,111,5000,50000,ArabisSagit,163663,chr6
7661477.0,1.195681,111,5000,50000,ArabisSagit,163663,chr6
7862312.0,2.528162,111,5000,50000,ArabisSagit,163663,chr6
8063147.0,4.582275,111,5000,50000,ArabisSagit,163663,chr6
8263982.0,3.640438,111,5000,50000,ArabisSagit,163663,chr6
8464817.0,3.171096,111,5000,50000,ArabisSagit,163663,chr6
8665652.0,1.707955,111,5000,50000,ArabisSagit,163663,chr6
8866487.0,2.641478,111,5000,50000,ArabisSagit,163663,chr6
9067322.0,1.678681,111,5000,50000,ArabisSagit,163663,chr6
9268157.0,7.978293,111,5000,50000,ArabisSagit,163663,chr6
9468992.0,3.82554,111,5000,50000,ArabisSagit,163663,chr6
9669827.0,1.516076,111,5000,50000,ArabisSagit,163663,chr6
9870662.0,2.254886,111,5000,50000,ArabisSagit,163663,chr6
10071497.0,12.422725,111,5000,50000,ArabisSagit,163663,chr6
10272332.0,2.151184,111,5000,50000,ArabisSagit,163663,chr6
10473167.0,2.054766,111,5000,50000,ArabisSagit,163663,chr6
10674002.0,6.74497,111,5000,50000,ArabisSagit,163663,chr6
10874837.0,5.586524,111,5000,50000,ArabisSagit,163663,chr6
11075672.0,1.264742,111,5000,50000,ArabisSagit,163663,chr6
11276507.0,1.269044,111,5000,50000,ArabisSagit,163663,chr6
11477342.0,3.513515,111,5000,50000,ArabisSagit,163663,chr6
11678177.0,17.205416,111,5000,50000,ArabisSagit,163663,chr6
11879012.0,3.833792,111,5000,50000,ArabisSagit,163663,chr6
12079847.0,5.558884,111,5000,50000,ArabisSagit,163663,chr6
12280682.0,7.480559,111,5000,50000,ArabisSagit,163663,chr6
12481517.0,173.481186,111,5000,50000,ArabisSagit,163663,chr6
12682352.0,12.381083,111,5000,50000,ArabisSagit,163663,chr6
12883187.0,15.657942,111,5000,50000,ArabisSagit,163663,chr6
13084022.0,1.671486,111,5000,50000,ArabisSagit,163663,chr6
13284857.0,3.302515,111,5000,50000,ArabisSagit,163663,chr6
13485692.0,1.305915,111,5000,50000,ArabisSagit,163663,chr6
13686527.0,2.158619,111,5000,50000,ArabisSagit,163663,chr6
13887362.0,1.974234,111,5000,50000,ArabisSagit,163663,chr6
14088197.0,2.55007,111,5000,50000,ArabisSagit,163663,chr6
14289032.0,1.01269,111,5000,50000,ArabisSagit,163663,chr6
14489867.0,3.175121,111,5000,50000,ArabisSagit,163663,chr6
14690702.0,10.637599,111,5000,50000,ArabisSagit,163663,chr6
14891537.0,5.835951,111,5000,50000,ArabisSagit,163663,chr6
15092372.0,3.319822,111,5000,50000,ArabisSagit,163663,chr6
15293207.0,1.880636,111,5000,50000,ArabisSagit,163663,chr6
15494042.0,4.38219,111,5000,50000,ArabisSagit,163663,chr6
15694877.0,1.446871,111,5000,50000,ArabisSagit,163663,chr6
15895712.0,2.629013,111,5000,50000,ArabisSagit,163663,chr6
16096547.0,2.627155,111,5000,50000,ArabisSagit,163663,chr6
16297382.0,2.659337,111,5000,50000,ArabisSagit,163663,chr6
16498217.0,1.87185,111,5000,50000,ArabisSagit,163663,chr6
16699052.0,8.740922,111,5000,50000,ArabisSagit,163663,chr6
16899888.0,0.0,111,5000,50000,ArabisSagit,163663,chr6
17100724.0,3.967186,111,5000,50000,ArabisSagit,163663,chr6
17301560.0,2.058137,111,5000,50000,ArabisSagit,163663,chr6
17502396.0,15.098938,111,5000,50000,ArabisSagit,163663,chr6
17703232.0,5.612321,111,5000,50000,ArabisSagit,163663,chr6
17904068.0,0.0,111,5000,50000,ArabisSagit,163663,chr6
18104904.0,0.0,111,5000,50000,ArabisSagit,163663,chr6
18305740.0,1.989961,111,5000,50000,ArabisSagit,163663,chr6
18506576.0,3.496648,111,5000,50000,ArabisSagit,163663,chr6
18707412.0,2.552927,111,5000,50000,ArabisSagit,163663,chr6
18908248.0,5.506292,111,5000,50000,ArabisSagit,163663,chr6
19109084.0,2.155606,111,5000,50000,ArabisSagit,163663,chr6
19309920.0,3.136521,111,5000,50000,ArabisSagit,163663,chr6
19510756.0,2.224176,111,5000,50000,ArabisSagit,163663,chr6
19711592.0,13.237885,111,5000,50000,ArabisSagit,163663,chr6
19912428.0,2.502166,111,5000,50000,ArabisSagit,163663,chr6
20113264.0,3.34123,111,5000,50000,ArabisSagit,163663,chr6
20314100.0,2.568028,111,5000,50000,ArabisSagit,163663,chr6
20514936.0,2.907219,111,5000,50000,ArabisSagit,163663,chr6
20715772.0,1.338993,111,5000,50000,ArabisSagit,163663,chr6
20916608.0,2.329778,111,5000,50000,ArabisSagit,163663,chr6
21117444.0,3.344678,111,5000,50000,ArabisSagit,163663,chr6
21318280.0,2.140881,111,5000,50000,ArabisSagit,163663,chr6
21519116.0,3.006618,111,5000,50000,ArabisSagit,163663,chr6
21719952.0,3.219977,111,5000,50000,ArabisSagit,163663,chr6
21920788.0,5.812866,111,5000,50000,ArabisSagit,163663,chr6
22121624.0,0.0,111,5000,50000,ArabisSagit,163663,chr6
3837.0,0.0,133,5000,50000,ArabisSagit,174766,chr2
205108.2656,1.338275,133,5000,50000,ArabisSagit,174766,chr2
406379.5312,4.192091,133,5000,50000,ArabisSagit,174766,chr2
607650.8125,4.259452,133,5000,50000,ArabisSagit,174766,chr2
808922.0625,1.818435,133,5000,50000,ArabisSagit,174766,chr2
1010193.3125,1.663403,133,5000,50000,ArabisSagit,174766,chr2
1211464.625,3.50209,133,5000,50000,ArabisSagit,174766,chr2
1412735.875,1.807979,133,5000,50000,ArabisSagit,174766,chr2
1614007.125,131.225525,133,5000,50000,ArabisSagit,174766,chr2
1815278.375,38.933456,133,5000,50000,ArabisSagit,174766,chr2
2016549.625,8.177233,133,5000,50000,ArabisSagit,174766,chr2
2217821.0,50.158379,133,5000,50000,ArabisSagit,174766,chr2
2419092.25,2.473431,133,5000,50000,ArabisSagit,174766,chr2
2620363.5,7.431141,133,5000,50000,ArabisSagit,174766,chr2
